time,gvc,water,water2,light,species
136.5834,7.13645,7.9,7.9,D,MCAV
136.6668,7.14247,7.9,7.9,D,MCAV
136.7502,7.14315,7.9,7.9,D,MCAV
136.833,7.13679,7.9,7.9,D,MCAV
136.9164,7.13945,7.9,7.9,D,MCAV
136.9998,7.13645,7.9,7.9,D,MCAV
137.0832,7.14063,7.9,7.9,D,MCAV
137.1666,7.13905,7.9,7.9,D,MCAV
137.25,7.13436,7.9,7.9,D,MCAV
137.3334,7.1336,7.9,7.9,D,MCAV
137.4168,7.13389,7.9,7.9,D,MCAV
137.5002,7.13261,7.9,7.9,D,MCAV
137.583,7.12902,7.9,7.9,D,MCAV
137.6664,7.12741,7.9,7.9,D,MCAV
137.7498,7.12787,7.9,7.9,D,MCAV
137.8332,7.1241,7.9,7.9,D,MCAV
137.9166,7.11582,7.9,7.9,D,MCAV
138,7.11815,7.9,7.9,D,MCAV
138.0834,7.11534,7.9,7.9,D,MCAV
138.1668,7.11447,7.9,7.9,D,MCAV
138.2502,7.10788,7.9,7.9,D,MCAV
138.333,7.10693,7.9,7.9,D,MCAV
138.4164,7.10511,7.9,7.9,D,MCAV
138.4998,7.09905,7.9,7.9,D,MCAV
138.5832,7.09596,7.9,7.9,D,MCAV
138.6666,7.09316,7.9,7.9,D,MCAV
138.75,7.0931,7.9,7.9,D,MCAV
138.8334,7.09169,7.9,7.9,D,MCAV
138.9168,7.08892,7.9,7.9,D,MCAV
139.0002,7.09392,7.9,7.9,D,MCAV
139.083,7.08886,7.9,7.9,D,MCAV
139.1664,7.09131,7.9,7.9,D,MCAV
139.2498,7.09469,7.9,7.9,D,MCAV
139.3332,7.09235,7.9,7.9,D,MCAV
139.4166,7.09372,7.9,7.9,D,MCAV
139.5,7.08875,7.9,7.9,D,MCAV
139.5834,7.09184,7.9,7.9,D,MCAV
139.6668,7.09339,7.9,7.9,D,MCAV
139.7502,7.09169,7.9,7.9,D,MCAV
139.833,7.08914,7.9,7.9,D,MCAV
139.9164,7.09164,7.9,7.9,D,MCAV
139.9998,7.08484,7.9,7.9,D,MCAV
140.0832,7.08809,7.9,7.9,D,MCAV
140.1666,7.08611,7.9,7.9,D,MCAV
140.25,7.08372,7.9,7.9,D,MCAV
140.3334,7.07983,7.9,7.9,D,MCAV
140.4168,7.07869,7.9,7.9,D,MCAV
140.5002,7.07922,7.9,7.9,D,MCAV
140.583,7.07954,7.9,7.9,D,MCAV
140.6664,7.07505,7.9,7.9,D,MCAV
140.7498,7.0787,7.9,7.9,D,MCAV
140.8332,7.07488,7.9,7.9,D,MCAV
140.9166,7.07801,7.9,7.9,D,MCAV
141,7.07579,7.9,7.9,D,MCAV
141.0834,7.07691,7.9,7.9,D,MCAV
141.1668,7.07994,7.9,7.9,D,MCAV
141.2502,7.07403,7.9,7.9,D,MCAV
141.333,7.07922,7.9,7.9,D,MCAV
141.4164,7.07775,7.9,7.9,D,MCAV
141.4998,7.07634,7.9,7.9,D,MCAV
141.5832,7.07716,7.9,7.9,D,MCAV
141.6666,7.07556,7.9,7.9,D,MCAV
141.75,7.07642,7.9,7.9,D,MCAV
141.8334,7.07825,7.9,7.9,D,MCAV
141.9168,7.08004,7.9,7.9,D,MCAV
142.0002,7.07738,7.9,7.9,D,MCAV
142.083,7.07799,7.9,7.9,D,MCAV
142.1664,7.07787,7.9,7.9,D,MCAV
142.2498,7.07942,7.9,7.9,D,MCAV
142.3332,7.07782,7.9,7.9,D,MCAV
142.4166,7.07913,7.9,7.9,D,MCAV
142.5,7.07762,7.9,7.9,D,MCAV
142.5834,7.07618,7.9,7.9,D,MCAV
142.6668,7.07709,7.9,7.9,D,MCAV
142.7502,7.07909,7.9,7.9,D,MCAV
142.833,7.08425,7.9,7.9,D,MCAV
142.9164,7.08245,7.9,7.9,D,MCAV
142.9998,7.0813,7.9,7.9,D,MCAV
143.0832,7.08263,7.9,7.9,D,MCAV
143.1666,7.08974,7.9,7.9,D,MCAV
143.25,7.08563,7.9,7.9,D,MCAV
143.3334,7.08702,7.9,7.9,D,MCAV
143.4168,7.08799,7.9,7.9,D,MCAV
143.5002,7.08508,7.9,7.9,D,MCAV
143.583,7.08706,7.9,7.9,D,MCAV
143.6664,7.08407,7.9,7.9,D,MCAV
143.7498,7.08429,7.9,7.9,D,MCAV
143.8332,7.08818,7.9,7.9,D,MCAV
143.9166,7.08169,7.9,7.9,D,MCAV
144,7.08303,7.9,7.9,D,MCAV
144.0834,7.08391,7.9,7.9,D,MCAV
144.1668,7.08391,7.9,7.9,D,MCAV
144.2502,7.08,7.9,7.9,D,MCAV
144.333,7.08357,7.9,7.9,D,MCAV
144.4164,7.07795,7.9,7.9,D,MCAV
144.4998,7.0812,7.9,7.9,D,MCAV
144.5832,7.07802,7.9,7.9,D,MCAV
144.6666,7.07816,7.9,7.9,D,MCAV
144.75,7.07603,7.9,7.9,D,MCAV
144.8334,7.07633,7.9,7.9,D,MCAV
144.9168,7.07702,7.9,7.9,D,MCAV
145.0002,7.07434,7.9,7.9,D,MCAV
145.083,7.07213,7.9,7.9,D,MCAV
145.1664,7.07592,7.9,7.9,D,MCAV
145.2498,7.07165,7.9,7.9,D,MCAV
145.3332,7.07491,7.9,7.9,D,MCAV
145.4166,7.07027,7.9,7.9,D,MCAV
145.5,7.07086,7.9,7.9,D,MCAV
145.5834,7.0716,7.9,7.9,D,MCAV
145.6668,7.07058,7.9,7.9,D,MCAV
145.7502,7.07594,7.9,7.9,D,MCAV
145.833,7.06902,7.9,7.9,D,MCAV
145.9164,7.07532,7.9,7.9,D,MCAV
145.9998,7.07203,7.9,7.9,D,MCAV
146.0832,7.07248,7.9,7.9,D,MCAV
146.1666,7.07292,7.9,7.9,D,MCAV
146.25,7.06993,7.9,7.9,D,MCAV
146.3334,7.07431,7.9,7.9,D,MCAV
146.4168,7.07242,7.9,7.9,D,MCAV
146.5002,7.07602,7.9,7.9,D,MCAV
146.583,7.0764,7.9,7.9,D,MCAV
146.6664,7.07685,7.9,7.9,D,MCAV
146.7498,7.07661,7.9,7.9,D,MCAV
146.8332,7.08024,7.9,7.9,D,MCAV
146.9166,7.08332,7.9,7.9,D,MCAV
147,7.08285,7.9,7.9,D,MCAV
147.0834,7.07819,7.9,7.9,D,MCAV
147.1668,7.07908,7.9,7.9,D,MCAV
147.2502,7.08143,7.9,7.9,D,MCAV
147.333,7.08174,7.9,7.9,D,MCAV
147.4164,7.07831,7.9,7.9,D,MCAV
147.4998,7.08035,7.9,7.9,D,MCAV
147.5832,7.07837,7.9,7.9,D,MCAV
147.6666,7.08097,7.9,7.9,D,MCAV
147.75,7.08073,7.9,7.9,D,MCAV
147.8334,7.08409,7.9,7.9,D,MCAV
147.9168,7.08288,7.9,7.9,D,MCAV
148.0002,7.08012,7.9,7.9,D,MCAV
148.083,7.08416,7.9,7.9,D,MCAV
148.1664,7.08198,7.9,7.9,D,MCAV
148.2498,7.08005,7.9,7.9,D,MCAV
148.3332,7.07851,7.9,7.9,D,MCAV
148.4166,7.0786,7.9,7.9,D,MCAV
148.5,7.07986,7.9,7.9,D,MCAV
148.5834,7.07984,7.9,7.9,D,MCAV
148.6668,7.08401,7.9,7.9,D,MCAV
148.7502,7.07769,7.9,7.9,D,MCAV
148.833,7.07775,7.9,7.9,D,MCAV
148.9164,7.07841,7.9,7.9,D,MCAV
148.9998,7.07657,7.9,7.9,D,MCAV
149.0832,7.07512,7.9,7.9,D,MCAV
149.1666,7.07808,7.9,7.9,D,MCAV
149.25,7.07577,7.9,7.9,D,MCAV
149.3334,7.07661,7.9,7.9,D,MCAV
149.4168,7.0777,7.9,7.9,D,MCAV
149.5002,7.07907,7.9,7.9,D,MCAV
149.583,7.07868,7.9,7.9,D,MCAV
149.6664,7.08033,7.9,7.9,D,MCAV
149.7498,7.07729,7.9,7.9,D,MCAV
149.8332,7.07866,7.9,7.9,D,MCAV
149.9166,7.07866,7.9,7.9,D,MCAV
150,7.07834,7.9,7.9,D,MCAV
150.0834,7.07553,7.9,7.9,D,MCAV
150.1668,7.07867,7.9,7.9,D,MCAV
150.2502,7.07938,7.9,7.9,D,MCAV
150.333,7.07594,7.9,7.9,D,MCAV
150.4164,7.07194,7.9,7.9,D,MCAV
150.4998,7.07325,7.9,7.9,D,MCAV
150.5832,7.07595,7.9,7.9,D,MCAV
150.6666,7.06574,7.9,7.9,D,MCAV
150.75,7.07189,7.9,7.9,D,MCAV
150.8334,7.07171,7.9,7.9,D,MCAV
150.9168,7.07281,7.9,7.9,D,MCAV
151.0002,7.06621,7.9,7.9,D,MCAV
151.083,7.07134,7.9,7.9,D,MCAV
151.1664,7.07002,7.9,7.9,D,MCAV
151.2498,7.07495,7.9,7.9,D,MCAV
151.3332,7.07257,7.9,7.9,D,MCAV
151.4166,7.07008,7.9,7.9,D,MCAV
151.5,7.0729,7.9,7.9,D,MCAV
151.5834,7.07462,7.9,7.9,D,MCAV
151.6668,7.07716,7.9,7.9,D,MCAV
151.7502,7.07746,7.9,7.9,D,MCAV
151.833,7.07829,7.9,7.9,D,MCAV
151.9164,7.07745,7.9,7.9,D,MCAV
151.9998,7.07886,7.9,7.9,D,MCAV
152.0832,7.07841,7.9,7.9,D,MCAV
152.1666,7.08143,7.9,7.9,D,MCAV
152.25,7.08541,7.9,7.9,D,MCAV
152.3334,7.0813,7.9,7.9,D,MCAV
152.4168,7.08292,7.9,7.9,D,MCAV
152.5002,7.08633,7.9,7.9,D,MCAV
152.583,7.08426,7.9,7.9,D,MCAV
152.6664,7.0874,7.9,7.9,D,MCAV
152.7498,7.08471,7.9,7.9,D,MCAV
152.8332,7.08412,7.9,7.9,D,MCAV
152.9166,7.08647,7.9,7.9,D,MCAV
153,7.0843,7.9,7.9,D,MCAV
153.0834,7.08599,7.9,7.9,D,MCAV
153.1668,7.08411,7.9,7.9,D,MCAV
153.2502,7.08635,7.9,7.9,D,MCAV
153.333,7.0842,7.9,7.9,D,MCAV
153.4164,7.08819,7.9,7.9,D,MCAV
153.4998,7.08376,7.9,7.9,D,MCAV
153.5832,7.08812,7.9,7.9,D,MCAV
153.6666,7.08807,7.9,7.9,D,MCAV
153.75,7.0902,7.9,7.9,D,MCAV
153.8334,7.08894,7.9,7.9,D,MCAV
153.9168,7.08587,7.9,7.9,D,MCAV
154.0002,7.09073,7.9,7.9,D,MCAV
154.083,7.09157,7.9,7.9,D,MCAV
154.1664,7.08988,7.9,7.9,D,MCAV
154.2498,7.08805,7.9,7.9,D,MCAV
154.3332,7.09135,7.9,7.9,D,MCAV
154.4166,7.09152,7.9,7.9,D,MCAV
154.5,7.09125,7.9,7.9,D,MCAV
154.5834,7.0916,7.9,7.9,D,MCAV
154.6668,7.09213,7.9,7.9,D,MCAV
154.7502,7.09494,7.9,7.9,D,MCAV
154.833,7.09172,7.9,7.9,D,MCAV
154.9164,7.09857,7.9,7.9,D,MCAV
154.9998,7.09226,7.9,7.9,D,MCAV
155.0832,7.09443,7.9,7.9,D,MCAV
155.1666,7.09232,7.9,7.9,D,MCAV
155.25,7.09487,7.9,7.9,D,MCAV
155.3334,7.09752,7.9,7.9,D,MCAV
155.4168,7.09202,7.9,7.9,D,MCAV
155.5002,7.09288,7.9,7.9,D,MCAV
155.583,7.09601,7.9,7.9,D,MCAV
155.6664,7.09146,7.9,7.9,D,MCAV
155.7498,7.08855,7.9,7.9,D,MCAV
155.8332,7.08929,7.9,7.9,D,MCAV
155.9166,7.08441,7.9,7.9,D,MCAV
156,7.08583,7.9,7.9,D,MCAV
156.0834,7.0845,7.9,7.9,D,MCAV
156.1668,7.08285,7.9,7.9,D,MCAV
156.2502,7.08684,7.9,7.9,D,MCAV
156.333,7.08119,7.9,7.9,D,MCAV
156.4164,7.08065,7.9,7.9,D,MCAV
156.4998,7.08219,7.9,7.9,D,MCAV
156.5832,7.08049,7.9,7.9,D,MCAV
156.6666,7.07859,7.9,7.9,D,MCAV
156.75,7.07896,7.9,7.9,D,MCAV
156.8334,7.07827,7.9,7.9,D,MCAV
156.9168,7.07756,7.9,7.9,D,MCAV
157.0002,7.07644,7.9,7.9,D,MCAV
157.083,7.08078,7.9,7.9,D,MCAV
157.1664,7.07814,7.9,7.9,D,MCAV
157.2498,7.07735,7.9,7.9,D,MCAV
157.3332,7.07967,7.9,7.9,D,MCAV
157.4166,7.08015,7.9,7.9,D,MCAV
157.5,7.07999,7.9,7.9,D,MCAV
157.5834,7.08132,7.9,7.9,D,MCAV
157.6668,7.07903,7.9,7.9,D,MCAV
157.7502,7.07932,7.9,7.9,D,MCAV
157.833,7.0831,7.9,7.9,D,MCAV
157.9164,7.07717,T,,D,MCAV
157.9998,7.07868,T,,D,MCAV
158.0832,7.0775,T,,D,MCAV
158.1666,7.07603,T,,D,MCAV
158.25,7.0783,T,,D,MCAV
158.3334,7.07966,T,,D,MCAV
158.4168,7.0786,T,,D,MCAV
158.5002,7.07648,T,,D,MCAV
158.583,7.08147,T,,D,MCAV
158.6664,7.07405,T,,D,MCAV
158.7498,7.07927,T,,D,MCAV
158.8332,7.08012,T,,D,MCAV
158.9166,7.07478,T,,D,MCAV
159,7.07531,T,,D,MCAV
159.0834,7.07615,T,,D,MCAV
159.1668,7.08498,T,,D,MCAV
159.2502,7.07067,7.6,7.6,D,MCAV
159.333,7.07519,7.6,7.6,D,MCAV
159.4164,7.08653,7.6,7.6,D,MCAV
159.4998,7.06613,7.6,7.6,D,MCAV
159.5832,7.07204,7.6,7.6,D,MCAV
159.6666,7.07842,7.6,7.6,D,MCAV
159.75,7.06822,7.6,7.6,D,MCAV
159.8334,7.07053,7.6,7.6,D,MCAV
159.9168,7.07298,7.6,7.6,D,MCAV
160.0002,7.07587,7.6,7.6,D,MCAV
160.083,7.0678,7.6,7.6,D,MCAV
160.1664,7.0701,7.6,7.6,D,MCAV
160.2498,7.07065,7.6,7.6,D,MCAV
160.3332,7.06691,7.6,7.6,D,MCAV
160.4166,7.07073,7.6,7.6,D,MCAV
160.5,7.06799,7.6,7.6,D,MCAV
160.5834,7.06731,7.6,7.6,D,MCAV
160.6668,7.06072,7.6,7.6,D,MCAV
160.7502,7.06536,7.6,7.6,D,MCAV
160.833,7.05682,7.6,7.6,D,MCAV
160.9164,7.06,7.6,7.6,D,MCAV
160.9998,7.06047,7.6,7.6,D,MCAV
161.0832,7.05374,7.6,7.6,D,MCAV
161.1666,7.05147,7.6,7.6,D,MCAV
161.25,7.05309,7.6,7.6,D,MCAV
161.3334,7.05117,7.6,7.6,D,MCAV
161.4168,7.05363,7.6,7.6,D,MCAV
161.5002,7.04878,7.6,7.6,D,MCAV
161.583,7.04985,7.6,7.6,D,MCAV
161.6664,7.05285,7.6,7.6,D,MCAV
161.7498,7.04892,7.6,7.6,D,MCAV
161.8332,7.04779,7.6,7.6,D,MCAV
161.9166,7.04737,7.6,7.6,D,MCAV
162,7.0506,7.6,7.6,D,MCAV
162.0834,7.04696,7.6,7.6,D,MCAV
162.1668,7.04725,7.6,7.6,D,MCAV
162.2502,7.04524,7.6,7.6,D,MCAV
162.333,7.04453,7.6,7.6,D,MCAV
162.4164,7.04645,7.6,7.6,D,MCAV
162.4998,7.04235,7.6,7.6,D,MCAV
162.5832,7.04491,7.6,7.6,D,MCAV
162.6666,7.04245,7.6,7.6,D,MCAV
162.75,7.04324,7.6,7.6,D,MCAV
162.8334,7.04411,7.6,7.6,D,MCAV
162.9168,7.04555,7.6,7.6,D,MCAV
163.0002,7.04022,7.6,7.6,D,MCAV
163.083,7.04379,7.6,7.6,D,MCAV
163.1664,7.0426,7.6,7.6,D,MCAV
163.2498,7.04264,7.6,7.6,D,MCAV
163.3332,7.04002,7.6,7.6,D,MCAV
163.4166,7.03986,7.6,7.6,D,MCAV
163.5,7.03925,7.6,7.6,D,MCAV
163.5834,7.03913,7.6,7.6,D,MCAV
163.6668,7.0404,7.6,7.6,D,MCAV
163.7502,7.03894,7.6,7.6,D,MCAV
163.833,7.0379,7.6,7.6,D,MCAV
163.9164,7.04003,7.6,7.6,D,MCAV
163.9998,7.03652,7.6,7.6,D,MCAV
164.0832,7.03974,7.6,7.6,D,MCAV
164.1666,7.03489,7.6,7.6,D,MCAV
164.25,7.03776,7.6,7.6,D,MCAV
164.3334,7.03646,7.6,7.6,D,MCAV
164.4168,7.03715,7.6,7.6,D,MCAV
164.5002,7.03425,7.6,7.6,D,MCAV
164.583,7.03391,7.6,7.6,D,MCAV
164.6664,7.03542,7.6,7.6,D,MCAV
164.7498,7.03507,7.6,7.6,D,MCAV
164.8332,7.03541,7.6,7.6,D,MCAV
164.9166,7.03423,7.6,7.6,D,MCAV
165,7.03459,7.6,7.6,D,MCAV
165.0834,7.03628,7.6,7.6,D,MCAV
165.1668,7.03383,7.6,7.6,D,MCAV
165.2502,7.03533,7.6,7.6,D,MCAV
165.333,7.03396,7.6,7.6,D,MCAV
165.4164,7.03518,7.6,7.6,D,MCAV
165.4998,7.03562,7.6,7.6,D,MCAV
165.5832,7.03907,7.6,7.6,D,MCAV
165.6666,7.03632,7.6,7.6,D,MCAV
165.75,7.035,7.6,7.6,D,MCAV
165.8334,7.03914,7.6,7.6,D,MCAV
165.9168,7.03616,7.6,7.6,D,MCAV
166.0002,7.03848,7.6,7.6,D,MCAV
166.083,7.04075,7.6,7.6,D,MCAV
166.1664,7.03879,7.6,7.6,D,MCAV
166.2498,7.03835,7.6,7.6,D,MCAV
166.3332,7.03609,7.6,7.6,D,MCAV
166.4166,7.03771,7.6,7.6,D,MCAV
166.5,7.03691,7.6,7.6,D,MCAV
166.5834,7.03792,7.6,7.6,D,MCAV
166.6668,7.0376,7.6,7.6,D,MCAV
166.7502,7.03708,7.6,7.6,D,MCAV
166.833,7.03504,7.6,7.6,D,MCAV
166.9164,7.03533,7.6,7.6,D,MCAV
166.9998,7.0361,7.6,7.6,D,MCAV
167.0832,7.03825,7.6,7.6,D,MCAV
167.1666,7.03687,7.6,7.6,D,MCAV
167.25,7.03498,7.6,7.6,D,MCAV
167.3334,7.03602,7.6,7.6,D,MCAV
167.4168,7.03653,7.6,7.6,D,MCAV
167.5002,7.03565,7.6,7.6,D,MCAV
167.583,7.03388,7.6,7.6,D,MCAV
167.6664,7.03453,7.6,7.6,D,MCAV
167.7498,7.03623,7.6,7.6,D,MCAV
167.8332,7.03377,7.6,7.6,D,MCAV
167.9166,7.03469,7.6,7.6,D,MCAV
168,7.03587,7.6,7.6,D,MCAV
168.0834,7.03378,7.6,7.6,D,MCAV
168.1668,7.03674,7.6,7.6,D,MCAV
168.2502,7.03663,7.6,7.6,D,MCAV
168.333,7.03389,7.6,7.6,D,MCAV
168.4164,7.03592,7.6,7.6,D,MCAV
168.4998,7.03503,7.6,7.6,D,MCAV
168.5832,7.0356,7.6,7.6,D,MCAV
168.6666,7.03384,7.6,7.6,D,MCAV
168.75,7.03622,7.6,7.6,D,MCAV
168.8334,7.03676,7.6,7.6,D,MCAV
168.9168,7.03568,7.6,7.6,D,MCAV
169.0002,7.034,7.6,7.6,D,MCAV
169.083,7.03438,7.6,7.6,D,MCAV
169.1664,7.03509,7.6,7.6,D,MCAV
169.2498,7.03473,7.6,7.6,D,MCAV
169.3332,7.03693,7.6,7.6,D,MCAV
169.4166,7.03477,7.6,7.6,D,MCAV
169.5,7.03377,7.6,7.6,D,MCAV
169.5834,7.03558,7.6,7.6,D,MCAV
169.6668,7.03414,7.6,7.6,D,MCAV
169.7502,7.03733,7.6,7.6,D,MCAV
169.833,7.03394,7.6,7.6,D,MCAV
169.9164,7.03553,7.6,7.6,D,MCAV
169.9998,7.03351,7.6,7.6,D,MCAV
170.0832,7.03353,7.6,7.6,D,MCAV
170.1666,7.03509,7.6,7.6,D,MCAV
170.25,7.03396,7.6,7.6,D,MCAV
170.3334,7.03528,7.6,7.6,D,MCAV
170.4168,7.0364,7.6,7.6,D,MCAV
170.5002,7.03268,7.6,7.6,D,MCAV
170.583,7.03697,7.6,7.6,D,MCAV
170.6664,7.03439,7.6,7.6,D,MCAV
170.7498,7.03496,7.6,7.6,D,MCAV
170.8332,7.0343,7.6,7.6,D,MCAV
170.9166,7.03456,7.6,7.6,D,MCAV
171,7.03411,7.6,7.6,D,MCAV
171.0834,7.03419,7.6,7.6,D,MCAV
171.1668,7.03331,7.6,7.6,D,MCAV
171.2502,7.03177,7.6,7.6,D,MCAV
171.333,7.03397,7.6,7.6,D,MCAV
171.4164,7.03361,7.6,7.6,D,MCAV
171.4998,7.03549,7.6,7.6,D,MCAV
171.5832,7.03304,7.6,7.6,D,MCAV
171.6666,7.03414,7.6,7.6,D,MCAV
171.75,7.03301,7.6,7.6,D,MCAV
171.8334,7.03394,7.6,7.6,D,MCAV
171.9168,7.03352,7.6,7.6,D,MCAV
172.0002,7.03444,7.6,7.6,D,MCAV
172.083,7.03354,7.6,7.6,D,MCAV
172.1664,7.03345,7.6,7.6,D,MCAV
172.2498,7.03448,7.6,7.6,D,MCAV
172.3332,7.03356,7.6,7.6,D,MCAV
172.4166,7.03358,7.6,7.6,D,MCAV
172.5,7.03486,7.6,7.6,D,MCAV
172.5834,7.03426,7.6,7.6,D,MCAV
172.6668,7.0342,7.6,7.6,D,MCAV
172.7502,7.03553,7.6,7.6,D,MCAV
172.833,7.03459,7.6,7.6,D,MCAV
172.9164,7.03682,7.6,7.6,D,MCAV
172.9998,7.03437,7.6,7.6,D,MCAV
173.0832,7.03539,7.6,7.6,D,MCAV
173.1666,7.03277,7.6,7.6,D,MCAV
173.25,7.03133,7.6,7.6,D,MCAV
173.3334,7.03323,7.6,7.6,D,MCAV
173.4168,7.03309,7.6,7.6,D,MCAV
173.5002,7.03144,7.6,7.6,D,MCAV
173.583,7.03064,7.6,7.6,D,MCAV
173.6664,7.03251,7.6,7.6,D,MCAV
173.7498,7.0325,7.6,7.6,D,MCAV
173.8332,7.03129,7.6,7.6,D,MCAV
173.9166,7.03085,7.6,7.6,D,MCAV
174,7.02945,7.6,7.6,D,MCAV
174.0834,7.03119,7.6,7.6,D,MCAV
174.1668,7.03231,7.6,7.6,D,MCAV
174.2502,7.02902,7.6,7.6,D,MCAV
174.333,7.0292,7.6,7.6,D,MCAV
174.4164,7.02922,7.6,7.6,D,MCAV
174.4998,7.02598,7.6,7.6,D,MCAV
174.5832,7.02885,7.6,7.6,D,MCAV
174.6666,7.02648,7.6,7.6,D,MCAV
174.75,7.0271,7.6,7.6,D,MCAV
174.8334,7.02784,7.6,7.6,D,MCAV
174.9168,7.02497,7.6,7.6,D,MCAV
175.0002,7.02815,7.6,7.6,D,MCAV
175.083,7.02731,7.6,7.6,D,MCAV
175.1664,7.02846,7.6,7.6,D,MCAV
175.2498,7.02575,7.6,7.6,D,MCAV
175.3332,7.02691,7.6,7.6,D,MCAV
175.4166,7.02821,7.6,7.6,D,MCAV
175.5,7.02505,7.6,7.6,D,MCAV
175.5834,7.02763,7.6,7.6,D,MCAV
175.6668,7.02836,7.6,7.6,D,MCAV
175.7502,7.02717,7.6,7.6,D,MCAV
175.833,7.02853,7.6,7.6,D,MCAV
175.9164,7.02906,7.6,7.6,D,MCAV
175.9998,7.02878,7.6,7.6,D,MCAV
176.0832,7.0313,7.6,7.6,D,MCAV
176.1666,7.02845,7.6,7.6,D,MCAV
176.25,7.02934,7.6,7.6,D,MCAV
176.3334,7.03069,7.6,7.6,D,MCAV
176.4168,7.03298,7.6,7.6,D,MCAV
176.5002,7.03236,7.6,7.6,D,MCAV
176.583,7.02999,7.6,7.6,D,MCAV
176.6664,7.03114,7.6,7.6,D,MCAV
176.7498,7.03323,7.6,7.6,D,MCAV
176.8332,7.03196,7.6,7.6,D,MCAV
176.9166,7.03368,7.6,7.6,D,MCAV
177,7.03238,7.6,7.6,D,MCAV
177.0834,7.03382,7.6,7.6,D,MCAV
177.1668,7.03287,7.6,7.6,D,MCAV
177.2502,7.03447,7.6,7.6,D,MCAV
177.333,7.03367,7.6,7.6,D,MCAV
177.4164,7.03391,7.6,7.6,D,MCAV
177.4998,7.03519,7.6,7.6,D,MCAV
177.5832,7.03548,7.6,7.6,D,MCAV
177.6666,7.03632,7.6,7.6,D,MCAV
177.75,7.03523,7.6,7.6,D,MCAV
177.8334,7.03889,7.6,7.6,D,MCAV
177.9168,7.03469,7.6,7.6,D,MCAV
178.0002,7.03736,7.6,7.6,D,MCAV
178.083,7.0374,7.6,7.6,D,MCAV
178.1664,7.03944,7.6,7.6,D,MCAV
178.2498,7.03692,7.6,7.6,D,MCAV
178.3332,7.03764,7.6,7.6,D,MCAV
178.4166,7.03735,7.6,7.6,D,MCAV
178.5,7.03939,7.6,7.6,D,MCAV
178.5834,7.03961,7.6,7.6,D,MCAV
178.6668,7.03904,7.6,7.6,D,MCAV
178.7502,7.03867,7.6,7.6,D,MCAV
178.833,7.03939,7.6,7.6,D,MCAV
178.9164,7.04468,7.6,7.6,D,MCAV
178.9998,7.04138,7.6,7.6,D,MCAV
179.0832,7.04209,7.6,7.6,D,MCAV
179.1666,7.04136,7.6,7.6,D,MCAV
179.25,7.04068,7.6,7.6,D,MCAV
179.3334,7.04108,7.6,7.6,D,MCAV
179.4168,7.04187,7.6,7.6,D,MCAV
179.5002,7.04061,7.6,7.6,D,MCAV
179.583,7.04059,7.6,7.6,D,MCAV
179.6664,7.04071,7.6,7.6,D,MCAV
179.7498,7.04243,7.6,7.6,D,MCAV
179.8332,7.04249,7.6,7.6,D,MCAV
179.9166,7.04115,7.6,7.6,D,MCAV
180,7.0419,7.6,7.6,D,MCAV
180.0834,7.04338,7.6,7.6,D,MCAV
180.1668,7.04136,7.6,7.6,D,MCAV
180.2502,7.04459,7.6,7.6,D,MCAV
180.333,7.0421,7.6,7.6,D,MCAV
180.4164,7.04034,7.6,7.6,D,MCAV
180.4998,7.04227,7.6,7.6,D,MCAV
180.5832,7.04431,7.6,7.6,D,MCAV
180.6666,7.04018,7.6,7.6,D,MCAV
180.75,7.04481,7.6,7.6,D,MCAV
180.8334,7.04137,7.6,7.6,D,MCAV
180.9168,7.04157,7.6,7.6,D,MCAV
181.0002,7.04165,7.6,7.6,D,MCAV
181.083,7.04042,7.6,7.6,D,MCAV
181.1664,7.04281,7.6,7.6,D,MCAV
181.2498,7.04311,7.6,7.6,D,MCAV
181.3332,7.03998,7.6,7.6,D,MCAV
181.4166,7.04029,7.6,7.6,D,MCAV
181.5,7.04069,7.6,7.6,D,MCAV
181.5834,7.04299,7.6,7.6,D,MCAV
181.6668,7.04194,7.6,7.6,D,MCAV
181.7502,7.03927,7.6,7.6,D,MCAV
181.833,7.04233,7.6,7.6,D,MCAV
181.9164,7.04456,7.6,7.6,D,MCAV
181.9998,7.04244,7.6,7.6,D,MCAV
182.0832,7.04555,7.6,7.6,D,MCAV
182.1666,7.04565,7.6,7.6,D,MCAV
182.25,7.04299,7.6,7.6,D,MCAV
182.3334,7.04206,7.6,7.6,D,MCAV
182.4168,7.04388,7.6,7.6,D,MCAV
182.5002,7.04585,7.6,7.6,D,MCAV
182.583,7.03955,7.6,7.6,D,MCAV
182.6664,7.0425,7.6,7.6,D,MCAV
182.7498,7.03997,7.6,7.6,D,MCAV
182.8332,7.04044,7.6,7.6,D,MCAV
182.9166,7.04435,7.6,7.6,D,MCAV
183,7.03708,7.6,7.6,D,MCAV
183.0834,7.03961,7.6,7.6,D,MCAV
183.1668,7.0386,7.6,7.6,D,MCAV
183.2502,7.03682,7.6,7.6,D,MCAV
183.333,7.03736,7.6,7.6,D,MCAV
183.4164,7.03767,7.6,7.6,D,MCAV
183.4998,7.03744,7.6,7.6,D,MCAV
183.5832,7.03909,7.6,7.6,D,MCAV
183.6666,7.03669,7.6,7.6,D,MCAV
183.75,7.03811,7.6,7.6,D,MCAV
183.8334,7.03754,7.6,7.6,D,MCAV
183.9168,7.03615,7.6,7.6,D,MCAV
