time,gvc,water,species
62.0724,6.87071,7.6,MCAV
62.1552,6.87485,7.6,MCAV
62.2386,6.87927,7.6,MCAV
62.322,6.8816,7.6,MCAV
62.4054,6.88735,7.6,MCAV
62.4888,6.89085,7.6,MCAV
62.5722,6.89553,7.6,MCAV
62.6556,6.90404,7.6,MCAV
62.739,6.90958,7.6,MCAV
62.8224,6.91953,7.6,MCAV
62.9058,6.92369,7.6,MCAV
62.9886,6.93222,7.6,MCAV
63.072,6.94374,7.6,MCAV
63.1554,6.95251,7.6,MCAV
63.2388,6.9692,7.6,MCAV
63.3222,6.97975,7.6,MCAV
63.4056,6.98827,7.6,MCAV
63.489,7.00456,7.6,MCAV
63.5724,7.0343,7.6,MCAV
63.6558,7.07464,7.6,MCAV
63.7386,7.12245,7.6,MCAV
63.822,7.16374,7.6,MCAV
63.9054,7.18707,7.6,MCAV
63.9888,7.22219,7.6,MCAV
64.0722,7.2433,7.6,MCAV
64.1556,7.25965,7.6,MCAV
64.239,7.27919,7.6,MCAV
64.3224,7.30139,7.6,MCAV
64.4052,7.32114,7.6,MCAV
64.4886,7.33723,7.6,MCAV
64.572,7.35116,7.6,MCAV
64.6554,7.35543,7.6,MCAV
64.7388,7.36286,7.6,MCAV
64.8222,7.3722,7.6,MCAV
64.9056,7.38052,7.6,MCAV
64.989,7.394,7.6,MCAV
65.0724,7.40213,7.6,MCAV
65.1552,7.40881,7.6,MCAV
65.2386,7.41476,7.6,MCAV
65.322,7.42627,7.6,MCAV
65.4054,7.43425,7.6,MCAV
65.4888,7.44137,7.6,MCAV
65.5722,7.44865,7.6,MCAV
65.6556,7.45605,7.6,MCAV
65.739,7.46484,7.6,MCAV
65.8224,7.47107,7.6,MCAV
65.9058,7.47834,7.6,MCAV
65.9886,7.48727,7.6,MCAV
66.072,7.49818,7.6,MCAV
66.1554,7.50868,7.6,MCAV
66.2388,7.52098,7.6,MCAV
66.3222,7.52557,7.6,MCAV
66.4056,7.53699,7.6,MCAV
66.489,7.54281,7.6,MCAV
66.5724,7.54199,7.6,MCAV
66.6558,7.54281,7.6,MCAV
66.7386,7.54075,7.6,MCAV
66.822,7.53951,7.6,MCAV
66.9054,7.53849,7.6,MCAV
66.9888,7.53476,7.6,MCAV
67.0722,7.53332,7.6,MCAV
67.1556,7.53706,7.6,MCAV
67.239,7.54292,7.6,MCAV
67.3224,7.54599,7.6,MCAV
67.4052,7.55507,7.6,MCAV
67.4886,7.56607,7.6,MCAV
67.572,7.57147,7.6,MCAV
67.6554,7.58351,7.6,MCAV
67.7388,7.58583,7.6,MCAV
67.8222,7.59207,7.6,MCAV
67.9056,7.59179,7.6,MCAV
67.989,7.59183,7.6,MCAV
68.0724,7.59026,7.6,MCAV
68.1552,7.58932,7.6,MCAV
68.2386,7.58499,7.6,MCAV
68.322,7.57575,7.6,MCAV
68.4054,7.56786,7.6,MCAV
68.4888,7.56361,7.6,MCAV
68.5722,7.55614,7.6,MCAV
68.6556,7.55507,7.6,MCAV
68.739,7.55885,7.6,MCAV
68.8224,7.5616,7.6,MCAV
68.9058,7.55787,7.6,MCAV
68.9886,7.55699,7.6,MCAV
69.072,7.55319,7.6,MCAV
69.1554,7.55327,7.6,MCAV
69.2388,7.56344,7.6,MCAV
69.3222,7.56916,7.6,MCAV
69.4056,7.57228,7.6,MCAV
69.489,7.58003,7.6,MCAV
69.5724,7.58648,7.6,MCAV
69.6558,7.5929,7.6,MCAV
69.7386,7.597,7.6,MCAV
69.822,7.60274,7.6,MCAV
69.9054,7.61123,7.6,MCAV
69.9888,7.61963,7.6,MCAV
70.0722,7.62805,7.6,MCAV
70.1556,7.6307,7.6,MCAV
70.239,7.63986,7.6,MCAV
70.3224,7.65484,7.6,MCAV
70.4052,7.66879,7.6,MCAV
70.4886,7.68299,7.6,MCAV
70.572,7.69687,7.6,MCAV
70.6554,7.70201,7.6,MCAV
70.7388,7.71215,7.6,MCAV
70.8222,7.71611,7.6,MCAV
70.9056,7.7196,7.6,MCAV
70.989,7.72297,7.6,MCAV
71.0724,7.73091,7.6,MCAV
71.1558,7.74187,7.6,MCAV
71.2386,7.76186,7.6,MCAV
71.322,7.77513,7.6,MCAV
71.4054,7.79539,7.6,MCAV
71.4888,7.80871,7.6,MCAV
71.5722,7.82195,7.6,MCAV
71.6556,7.83072,7.6,MCAV
71.739,7.8223,7.6,MCAV
71.8224,7.82709,7.6,MCAV
71.9058,7.83834,7.6,MCAV
71.9886,7.85011,7.6,MCAV
72.072,7.86117,7.6,MCAV
72.1554,7.87596,7.6,MCAV
72.2388,7.88444,7.6,MCAV
72.3222,7.89759,7.6,MCAV
72.4056,7.90247,7.6,MCAV
72.489,7.9078,7.6,MCAV
72.5724,7.9145,7.6,MCAV
72.6552,7.92595,7.6,MCAV
72.7386,7.93666,7.6,MCAV
72.822,7.94587,7.6,MCAV
72.9054,7.95328,7.6,MCAV
72.9888,7.9634,7.6,MCAV
73.0722,7.97562,7.6,MCAV
73.1556,7.98168,7.6,MCAV
73.239,7.99121,7.6,MCAV
73.3224,7.99337,7.6,MCAV
73.4052,7.99856,7.6,MCAV
73.4886,7.99726,7.6,MCAV
73.572,7.99432,7.6,MCAV
73.6554,8.00136,7.6,MCAV
73.7388,8.00912,7.6,MCAV
73.8222,8.0158,7.6,MCAV
73.9056,8.02245,7.6,MCAV
73.989,8.02395,7.6,MCAV
74.0724,8.02796,7.6,MCAV
74.1558,8.02931,7.6,MCAV
74.2386,8.03515,7.6,MCAV
74.322,8.0368,7.6,MCAV
74.4054,8.04169,7.6,MCAV
74.4888,8.04865,7.6,MCAV
74.5722,8.05679,7.6,MCAV
74.6556,8.05549,7.6,MCAV
74.739,8.0575,7.6,MCAV
74.8224,8.06044,7.6,MCAV
74.9058,8.06683,7.6,MCAV
74.9886,8.07451,7.6,MCAV
75.072,8.07542,7.6,MCAV
75.1554,8.07893,7.6,MCAV
75.2388,8.08509,7.6,MCAV
75.3222,8.0879,7.6,MCAV
75.4056,8.09183,7.6,MCAV
75.489,8.09778,7.6,MCAV
75.5724,8.10106,7.6,MCAV
75.6552,8.1066,7.6,MCAV
75.7386,8.11129,7.6,MCAV
75.822,8.11572,7.6,MCAV
75.9054,8.11869,7.6,MCAV
75.9888,8.12717,7.6,MCAV
76.0722,8.1325,7.6,MCAV
76.1556,8.13413,7.6,MCAV
76.239,8.13836,7.6,MCAV
76.3224,8.1386,7.6,MCAV
76.4052,8.14109,7.6,MCAV
76.4886,8.14297,7.6,MCAV
76.572,8.14471,7.6,MCAV
76.6554,8.14807,7.6,MCAV
76.7388,8.1485,7.6,MCAV
76.8222,8.14982,7.6,MCAV
76.9056,8.1507,7.6,MCAV
76.989,8.15463,7.6,MCAV
77.0724,8.15694,7.6,MCAV
77.1558,8.15828,7.6,MCAV
77.2386,8.16415,7.6,MCAV
77.322,8.16802,7.6,MCAV
77.4054,8.17212,7.6,MCAV
77.4888,8.17718,7.6,MCAV
77.5722,8.18131,7.6,MCAV
77.6556,8.19471,7.6,MCAV
77.739,8.1947,7.6,MCAV
77.8224,8.20454,7.6,MCAV
77.9058,8.20995,7.6,MCAV
77.9886,8.21481,7.6,MCAV
78.072,8.22016,7.6,MCAV
78.1554,8.22478,7.6,MCAV
78.2388,8.23027,7.6,MCAV
78.3222,8.23212,7.6,MCAV
78.4056,8.23678,7.6,MCAV
78.489,8.24367,7.6,MCAV
78.5724,8.24803,7.6,MCAV
78.6552,8.25293,7.6,MCAV
78.7386,8.25823,7.6,MCAV
78.822,8.2637,7.6,MCAV
78.9054,8.26826,7.6,MCAV
78.9888,8.27114,7.6,MCAV
79.0722,8.27599,7.6,MCAV
79.1556,8.27665,7.6,MCAV
79.239,8.27871,7.6,MCAV
79.3224,8.28049,7.6,MCAV
79.4052,8.28324,7.6,MCAV
79.4886,8.28672,7.6,MCAV
79.572,8.29376,7.6,MCAV
79.6554,8.30142,7.6,MCAV
79.7388,8.3095,7.6,MCAV
79.8222,8.31404,7.6,MCAV
79.9056,8.31905,7.6,MCAV
79.989,8.32173,7.6,MCAV
80.0724,8.32603,7.6,MCAV
80.1558,8.32992,7.6,MCAV
80.2386,8.3314,7.6,MCAV
80.322,8.33613,7.6,MCAV
80.4054,8.33977,7.6,MCAV
80.4888,8.34006,7.6,MCAV
80.5722,8.34894,7.6,MCAV
80.6556,8.35202,7.6,MCAV
80.739,8.35545,7.6,MCAV
80.8224,8.35824,7.6,MCAV
80.9058,8.35095,7.6,MCAV
80.9886,8.34752,7.6,MCAV
81.072,8.33724,7.6,MCAV
81.1554,8.32734,7.6,MCAV
81.2388,8.3141,7.6,MCAV
81.3222,8.29423,7.6,MCAV
81.4056,8.27863,7.6,MCAV
81.489,8.27185,7.6,MCAV
81.5724,8.26785,7.6,MCAV
81.6552,8.26018,7.6,MCAV
81.7386,8.25504,7.6,MCAV
81.822,8.24192,7.6,MCAV
81.9054,8.22423,7.6,MCAV
81.9888,8.217,7.6,MCAV
82.0722,8.21213,7.6,MCAV
82.1556,8.21213,7.6,MCAV
82.239,8.20623,7.6,MCAV
82.3224,8.20595,7.6,MCAV
82.4058,8.20996,7.6,MCAV
82.4886,8.20481,7.6,MCAV
82.572,8.20698,7.6,MCAV
82.6554,8.21037,7.6,MCAV
82.7388,8.21425,7.6,MCAV
82.8222,8.21903,7.6,MCAV
82.9056,8.22136,7.6,MCAV
82.989,8.23197,7.6,MCAV
83.0724,8.23638,7.6,MCAV
83.1558,8.24661,7.6,MCAV
83.2386,8.25408,7.6,MCAV
83.322,8.25855,7.6,MCAV
83.4054,8.26412,7.6,MCAV
83.4888,8.26622,7.6,MCAV
83.5722,8.26861,7.6,MCAV
83.6556,8.27239,7.6,MCAV
83.739,8.26625,7.6,MCAV
83.8224,8.23945,7.6,MCAV
83.9052,8.23332,7.6,MCAV
83.9886,8.23491,7.6,MCAV
84.072,8.23975,7.6,MCAV
84.1554,8.23961,7.6,MCAV
84.2388,8.25102,7.6,MCAV
84.3222,8.25266,7.6,MCAV
84.4056,8.25808,7.6,MCAV
84.489,8.26264,7.6,MCAV
84.5724,8.26255,7.6,MCAV
84.6552,8.26562,7.6,MCAV
84.7386,8.26874,7.6,MCAV
84.822,8.25643,7.6,MCAV
84.9054,8.24159,7.6,MCAV
84.9888,8.22656,7.6,MCAV
85.0722,8.22132,7.6,MCAV
85.1556,8.2217,7.6,MCAV
85.239,8.21813,7.6,MCAV
85.3224,8.22034,7.6,MCAV
85.4058,8.22159,7.6,MCAV
85.4886,8.2216,7.6,MCAV
85.572,8.22089,7.6,MCAV
85.6554,8.21965,7.6,MCAV
85.7388,8.2205,7.6,MCAV
85.8222,8.21674,7.6,MCAV
85.9056,8.21606,7.6,MCAV
85.989,8.21998,7.6,MCAV
86.0724,8.22272,7.6,MCAV
86.1558,8.229,7.6,MCAV
86.2386,8.22928,7.6,MCAV
86.322,8.2305,7.6,MCAV
86.4054,8.23746,7.6,MCAV
86.4888,8.24593,7.6,MCAV
86.5722,8.24989,7.6,MCAV
86.6556,8.25593,7.6,MCAV
86.739,8.26102,7.6,MCAV
86.8224,8.25704,7.6,MCAV
86.9052,8.2573,7.6,MCAV
86.9886,8.26255,7.6,MCAV
87.072,8.2571,7.6,MCAV
87.1554,8.25523,7.6,MCAV
87.2388,8.25815,7.6,MCAV
87.3222,8.26039,7.6,MCAV
87.4056,8.26381,7.6,MCAV
87.489,8.26072,7.6,MCAV
87.5724,8.26539,7.6,MCAV
87.6552,8.26629,7.6,MCAV
87.7386,8.26683,7.6,MCAV
87.822,8.26657,7.6,MCAV
87.9054,8.26661,7.6,MCAV
87.9888,8.26956,7.6,MCAV
88.0722,8.27033,7.6,MCAV
88.1556,8.27223,7.6,MCAV
88.239,8.27132,7.6,MCAV
88.3224,8.26909,7.6,MCAV
88.4058,8.26464,7.6,MCAV
88.4886,8.26302,7.6,MCAV
88.572,8.25987,7.6,MCAV
88.6554,8.25613,7.6,MCAV
88.7388,8.25475,7.6,MCAV
88.8222,8.25745,7.6,MCAV
88.9056,8.25714,7.6,MCAV
88.989,8.26213,7.6,MCAV
89.0724,8.26962,7.6,MCAV
89.1558,8.27497,7.6,MCAV
89.2386,8.27723,7.6,MCAV
89.322,8.2831,7.6,MCAV
89.4054,8.28781,7.6,MCAV
89.4888,8.30312,7.6,MCAV
89.5722,8.30518,7.6,MCAV
89.6556,8.31599,7.6,MCAV
89.739,8.3205,7.6,MCAV
89.8224,8.32282,7.6,MCAV
89.9052,8.32784,7.6,MCAV
89.9886,8.32972,7.6,MCAV
90.072,8.33486,7.6,MCAV
90.1554,8.33546,7.6,MCAV
90.2388,8.34101,7.6,MCAV
90.3222,8.34589,7.6,MCAV
90.4056,8.34898,7.6,MCAV
90.489,8.35116,7.6,MCAV
90.5724,8.34324,7.6,MCAV
90.6552,8.34434,7.6,MCAV
90.7386,8.34646,7.6,MCAV
90.822,8.34874,7.6,MCAV
90.9054,8.35049,7.6,MCAV
90.9888,8.35161,7.6,MCAV
91.0722,8.3484,7.6,MCAV
91.1556,8.34431,7.6,MCAV
91.239,8.33962,7.6,MCAV
91.3224,8.34043,7.6,MCAV
91.4058,8.34276,7.6,MCAV
91.4886,8.34016,7.6,MCAV
91.572,8.33733,7.6,MCAV
91.6554,8.3403,7.6,MCAV
91.7388,8.34171,7.6,MCAV
91.8222,8.34275,7.6,MCAV
91.9056,8.34645,7.6,MCAV
91.989,8.34567,7.6,MCAV
92.0724,8.34951,7.6,MCAV
92.1558,8.3556,7.6,MCAV
92.2386,8.35594,7.6,MCAV
92.322,8.36091,7.6,MCAV
92.4054,8.36374,7.6,MCAV
92.4888,8.36754,7.6,MCAV
92.5722,8.36586,7.6,MCAV
92.6556,8.36595,7.6,MCAV
92.739,8.36557,7.6,MCAV
92.8224,8.36445,7.6,MCAV
92.9052,8.36358,7.6,MCAV
92.9886,8.36475,7.6,MCAV
93.072,8.36688,7.6,MCAV
93.1554,8.36703,7.6,MCAV
93.2388,8.36722,7.6,MCAV
93.3222,8.37085,7.6,MCAV
93.4056,8.37198,7.6,MCAV
93.489,8.37221,7.6,MCAV
93.5724,8.37461,7.6,MCAV
93.6558,8.37658,7.6,MCAV
93.7386,8.37078,7.6,MCAV
93.822,8.36956,7.6,MCAV
93.9054,8.36777,7.6,MCAV
93.9888,8.36754,7.6,MCAV
94.0722,8.36914,7.6,MCAV
94.1556,8.36923,7.6,MCAV
94.239,8.3705,7.6,MCAV
94.3224,8.37354,7.6,MCAV
94.4058,8.37573,7.6,MCAV
94.4886,8.37816,7.6,MCAV
94.572,8.37837,7.6,MCAV
94.6554,8.38449,7.6,MCAV
94.7388,8.37925,7.6,MCAV
94.8222,8.37715,7.6,MCAV
94.9056,8.37669,7.6,MCAV
94.989,8.37836,7.6,MCAV
95.0724,8.38154,7.6,MCAV
95.1552,8.38176,7.6,MCAV
95.2386,8.38498,7.6,MCAV
95.322,8.38711,7.6,MCAV
95.4054,8.38947,7.6,MCAV
95.4888,8.39216,7.6,MCAV
95.5722,8.39266,7.6,MCAV
95.6556,8.39525,7.6,MCAV
95.739,8.40038,7.6,MCAV
95.8224,8.40111,7.6,MCAV
95.9052,8.4025,7.6,MCAV
95.9886,8.40728,7.6,MCAV
96.072,8.40552,7.6,MCAV
96.1554,8.40911,7.6,MCAV
96.2388,8.41304,7.6,MCAV
96.3222,8.40652,7.6,MCAV
96.4056,8.4095,7.6,MCAV
96.489,8.39789,7.6,MCAV
96.5724,8.39441,7.6,MCAV
96.6558,8.38407,7.6,MCAV
96.7386,8.38288,7.6,MCAV
96.822,8.38127,7.6,MCAV
96.9054,8.38485,7.6,MCAV
96.9888,8.38786,7.6,MCAV
97.0722,8.38943,7.6,MCAV
97.1556,8.39055,7.6,MCAV
97.239,8.39107,7.6,MCAV
97.3224,8.39242,7.6,MCAV
97.4058,8.39457,7.6,MCAV
97.4886,8.39372,7.6,MCAV
97.572,8.39334,7.6,MCAV
97.6554,8.39267,7.6,MCAV
97.7388,8.38756,7.6,MCAV
97.8222,8.38556,7.6,MCAV
97.9056,8.38128,7.6,MCAV
97.989,8.38057,7.6,MCAV
98.0724,8.37814,7.6,MCAV
98.1552,8.37569,7.6,MCAV
98.2386,8.37709,7.6,MCAV
98.322,8.37693,7.6,MCAV
98.4054,8.38067,7.6,MCAV
98.4888,8.38535,7.6,MCAV
98.5722,8.39257,7.6,MCAV
98.6556,8.39373,7.6,MCAV
98.739,8.39166,7.6,MCAV
98.8224,8.38789,7.6,MCAV
98.9052,8.38675,7.6,MCAV
98.9886,8.38793,7.6,MCAV
99.072,8.38971,7.6,MCAV
99.1554,8.39502,7.6,MCAV
99.2388,8.39345,7.6,MCAV
99.3222,8.39733,7.6,MCAV
99.4056,8.39789,7.6,MCAV
99.489,8.40022,7.6,MCAV
99.5724,8.40334,7.6,MCAV
99.6558,8.40418,7.6,MCAV
99.7386,8.40291,7.6,MCAV
99.822,8.40573,7.6,MCAV
99.9054,8.40822,7.6,MCAV
99.9888,8.41184,7.6,MCAV
100.0722,8.40792,7.6,MCAV
100.1556,8.41038,7.6,MCAV
100.239,8.41213,7.6,MCAV
100.3224,8.41219,7.6,MCAV
100.4058,8.41187,7.6,MCAV
100.4886,8.41531,7.6,MCAV
100.572,8.42308,7.6,MCAV
100.6554,8.41988,7.6,MCAV
100.7388,8.42245,7.6,MCAV
100.8222,8.42617,7.6,MCAV
100.9056,8.43171,7.6,MCAV
100.989,8.43396,7.6,MCAV
101.0724,8.43568,7.6,MCAV
101.1552,8.43615,7.6,MCAV
101.2386,8.43744,7.6,MCAV
101.322,8.43421,7.6,MCAV
101.4054,8.43651,7.6,MCAV
101.4888,8.43262,7.6,MCAV
101.5722,8.4216,7.6,MCAV
101.6556,8.40776,7.6,MCAV
101.739,8.38936,7.6,MCAV
101.8224,8.38156,7.6,MCAV
101.9052,8.37682,7.6,MCAV
101.9886,8.3788,7.6,MCAV
102.072,8.38221,7.6,MCAV
102.1554,8.38976,7.6,MCAV
102.2388,8.39408,7.6,MCAV
102.3222,8.39565,7.6,MCAV
102.4056,8.39832,7.6,MCAV
102.489,8.40201,7.6,MCAV
102.5724,8.40625,7.6,MCAV
102.6558,8.40679,7.6,MCAV
102.7386,8.40829,7.6,MCAV
102.822,8.41341,7.6,MCAV
102.9054,8.41317,7.6,MCAV
102.9888,8.41627,7.6,MCAV
103.0722,8.41147,7.6,MCAV
103.1556,8.40211,7.6,MCAV
103.239,8.39653,7.6,MCAV
103.3224,8.39826,7.6,MCAV
103.4058,8.39911,7.6,MCAV
103.4886,8.4012,7.6,MCAV
103.572,8.40665,7.6,MCAV
103.6554,8.40574,7.6,MCAV
103.7388,8.40833,7.6,MCAV
103.8222,8.40281,7.6,MCAV
103.9056,8.40307,7.6,MCAV
103.989,8.40613,7.6,MCAV
104.0724,8.40725,7.6,MCAV
104.1552,8.41209,7.6,MCAV
104.2386,8.41322,7.6,MCAV
104.322,8.41772,7.6,MCAV
104.4054,8.42356,7.6,MCAV
104.4888,8.42596,7.6,MCAV
104.5722,8.4251,7.6,MCAV
104.6556,8.43197,7.6,MCAV
104.739,8.43118,7.6,MCAV
104.8224,8.43343,7.6,MCAV
104.9058,8.42778,7.6,MCAV
104.9886,8.43066,7.6,MCAV
105.072,8.42798,7.6,MCAV
105.1554,8.44152,7.6,MCAV
105.2388,8.44666,7.6,MCAV
105.3222,8.45895,7.6,MCAV
105.4056,8.45727,7.6,MCAV
105.489,8.45665,7.6,MCAV
105.6354,8.44696,7.6,MCAV
105.7188,8.44139,7.6,MCAV
105.8022,8.43157,7.6,MCAV
105.8856,8.42484,7.6,MCAV
105.969,8.4201,7.6,MCAV
106.0524,8.41839,7.6,MCAV
106.1352,8.41729,7.6,MCAV
106.2186,8.41841,7.6,MCAV
106.302,8.4207,7.6,MCAV
106.3854,8.42325,7.6,MCAV
106.4688,8.41935,7.6,MCAV
106.5522,8.41555,7.6,MCAV
106.6356,8.41376,7.6,MCAV
106.719,8.41032,7.6,MCAV
106.8024,8.41518,7.6,MCAV
106.8852,8.41363,7.6,MCAV
106.9686,8.41486,7.6,MCAV
107.052,8.41803,7.6,MCAV
107.1354,8.41542,7.6,MCAV
107.2188,8.4166,7.6,MCAV
107.3022,8.4102,7.6,MCAV
107.3856,8.40833,7.6,MCAV
107.469,8.40555,7.6,MCAV
107.5524,8.40309,7.6,MCAV
107.6352,8.40051,7.6,MCAV
107.7186,8.39837,7.6,MCAV
107.802,8.39876,7.6,MCAV
107.8854,8.39888,7.6,MCAV
107.9688,8.39626,7.6,MCAV
108.0522,8.39719,7.6,MCAV
108.1356,8.39779,7.6,MCAV
108.219,8.39871,7.6,MCAV
108.3024,8.39649,7.6,MCAV
108.3852,8.39527,7.6,MCAV
108.4686,8.39318,7.6,MCAV
108.552,8.39076,7.6,MCAV
108.6354,8.38665,7.6,MCAV
108.7188,8.38486,7.6,MCAV
108.8022,8.38017,7.6,MCAV
108.8856,8.37668,7.6,MCAV
108.969,8.37332,7.6,MCAV
109.0524,8.37011,7.6,MCAV
109.1352,8.36634,7.6,MCAV
109.2186,8.36215,7.6,MCAV
109.302,8.35641,7.6,MCAV
109.3854,8.3525,7.6,MCAV
109.4688,8.3474,7.6,MCAV
109.5522,8.34255,7.6,MCAV
109.6356,8.33818,7.6,MCAV
109.719,8.33224,7.6,MCAV
109.8024,8.32833,7.6,MCAV
109.8852,8.32328,7.6,MCAV
109.9686,8.3219,7.6,MCAV
110.052,8.32327,7.6,MCAV
110.1354,8.32804,7.6,MCAV
110.2188,8.33832,7.6,MCAV
110.3022,8.3405,7.6,MCAV
110.3856,8.34369,7.6,MCAV
110.469,8.34609,7.6,MCAV
110.5524,8.34858,7.6,MCAV
110.6352,8.35261,7.6,MCAV
110.7186,8.35482,7.6,MCAV
110.802,8.35679,7.6,MCAV
110.8854,8.3562,7.6,MCAV
110.9688,8.35463,7.6,MCAV
111.0522,8.35432,7.6,MCAV
111.1356,8.35082,7.6,MCAV
111.219,8.34993,7.6,MCAV
111.3024,8.34835,7.6,MCAV
111.3852,8.34638,7.6,MCAV
111.4686,8.34372,7.6,MCAV
111.552,8.3391,7.6,MCAV
111.6354,8.33727,7.6,MCAV
111.7188,8.3342,7.6,MCAV
111.8022,8.32881,7.6,MCAV
111.8856,8.3273,7.6,MCAV
111.969,8.32476,7.6,MCAV
112.0524,8.32163,7.6,MCAV
112.1352,8.31518,7.6,MCAV
112.2186,8.31153,7.6,MCAV
112.302,8.30686,7.6,MCAV
112.3854,8.30475,7.6,MCAV
112.4688,8.29881,7.6,MCAV
112.5522,8.295,7.6,MCAV
112.6356,8.28827,7.6,MCAV
112.719,8.28459,7.6,MCAV
112.8024,8.2834,7.6,MCAV
112.8852,8.28078,7.6,MCAV
112.9686,8.27886,7.6,MCAV
113.052,8.2763,7.6,MCAV
113.1354,8.27381,7.6,MCAV
113.2188,8.27012,7.6,MCAV
113.3022,8.26649,7.6,MCAV
113.3856,8.26098,7.6,MCAV
113.469,8.25591,7.6,MCAV
113.5524,8.25022,7.6,MCAV
113.6352,8.24412,7.6,MCAV
113.7186,8.24042,7.6,MCAV
113.802,8.23818,7.6,MCAV
113.8854,8.2321,7.6,MCAV
113.9688,8.22915,7.6,MCAV
114.0522,8.22587,7.6,MCAV
114.1356,8.22171,7.6,MCAV
114.219,8.21674,7.6,MCAV
114.3024,8.21241,7.6,MCAV
114.3852,8.20748,7.6,MCAV
114.4686,8.20304,7.6,MCAV
114.552,8.19937,7.6,MCAV
114.6354,8.19854,7.6,MCAV
114.7188,8.19676,7.6,MCAV
114.8022,8.19422,7.6,MCAV
114.8856,8.18799,7.6,MCAV
114.969,8.18499,7.6,MCAV
115.0524,8.17977,7.6,MCAV
115.1352,8.1744,7.6,MCAV
115.2186,8.16822,7.6,MCAV
115.302,8.16342,7.6,MCAV
115.3854,8.1577,7.6,MCAV
115.4688,8.15494,7.6,MCAV
115.5522,8.15116,7.6,MCAV
115.6356,8.14748,7.6,MCAV
115.719,8.14358,7.6,MCAV
115.8024,8.1399,7.6,MCAV
115.8852,8.13692,7.6,MCAV
115.9686,8.13336,7.6,MCAV
116.052,8.12797,7.6,MCAV
116.1354,8.12206,7.6,MCAV
116.2188,8.11607,7.6,MCAV
116.3022,8.10839,7.6,MCAV
116.3856,8.10226,7.6,MCAV
116.469,8.09455,7.6,MCAV
116.5524,8.09035,7.6,MCAV
116.6352,8.08548,7.6,MCAV
116.7186,8.07868,7.6,MCAV
116.802,8.07288,7.6,MCAV
116.8854,8.06683,7.6,MCAV
116.9688,8.06081,7.6,MCAV
117.0522,8.05308,7.6,MCAV
117.1356,8.04615,7.6,MCAV
117.219,8.04213,7.6,MCAV
117.3024,8.03415,7.6,MCAV
117.3852,8.02931,7.6,MCAV
117.4686,8.02369,7.6,MCAV
117.552,8.01496,7.6,MCAV
117.6354,8.00906,7.6,MCAV
117.7188,8.00227,7.6,MCAV
117.8022,7.99716,7.6,MCAV
117.8856,7.99088,7.6,MCAV
117.969,7.98607,7.6,MCAV
118.0524,7.97865,7.6,MCAV
118.1352,7.9733,7.6,MCAV
118.2186,7.96831,7.6,MCAV
118.302,7.96349,7.6,MCAV
118.3854,7.96103,7.6,MCAV
118.4688,7.95673,7.6,MCAV
118.5522,7.95117,7.6,MCAV
118.6356,7.94378,7.6,MCAV
118.719,7.93624,7.6,MCAV
118.8024,7.92892,7.6,MCAV
118.8852,7.92052,7.6,MCAV
118.9686,7.91474,7.6,MCAV
119.052,7.90912,7.6,MCAV
119.1354,7.90404,7.6,MCAV
119.2188,7.89911,7.6,MCAV
119.3022,7.8953,7.6,MCAV
119.3856,7.89205,7.6,MCAV
119.469,7.88983,7.6,MCAV
119.5524,7.88803,7.6,MCAV
119.6352,7.8839,7.6,MCAV
119.7186,7.88121,7.6,MCAV
119.802,7.87851,7.6,MCAV
119.8854,7.8705,7.6,MCAV
119.9688,7.86694,7.6,MCAV
120.0522,7.86284,7.6,MCAV
120.1356,7.86302,7.6,MCAV
120.219,7.85932,7.6,MCAV
120.3024,7.85719,7.6,MCAV
120.3852,7.85242,7.6,MCAV
120.4686,7.84716,7.6,MCAV
120.552,7.84311,7.6,MCAV
120.6354,7.83659,7.6,MCAV
120.7188,7.8288,7.6,MCAV
120.8022,7.82098,7.6,MCAV
120.8856,7.81405,7.6,MCAV
120.969,7.80792,7.6,MCAV
121.0524,7.80406,7.6,MCAV
121.1352,7.79911,7.6,MCAV
121.2186,7.79775,7.6,MCAV
121.302,7.79353,7.6,MCAV
121.3854,7.7907,7.6,MCAV
121.4688,7.78628,7.6,MCAV
121.5522,7.78077,7.6,MCAV
121.6356,7.77762,7.6,MCAV
121.719,7.77339,7.6,MCAV
121.8024,7.77186,7.6,MCAV
121.8852,7.76843,7.6,MCAV
121.9686,7.75849,7.6,MCAV
122.052,7.75641,7.6,MCAV
122.1354,7.75168,7.6,MCAV
122.2188,7.75036,7.6,MCAV
122.3022,7.74601,7.6,MCAV
122.3856,7.74118,7.6,MCAV
122.469,7.73615,7.6,MCAV
122.5524,7.73168,7.6,MCAV
122.6352,7.72893,7.6,MCAV
122.7186,7.72727,7.6,MCAV
122.802,7.72546,7.6,MCAV
122.8854,7.72543,7.6,MCAV
122.9688,7.72376,7.6,MCAV
123.0522,7.72288,7.6,MCAV
123.1356,7.72137,7.6,MCAV
123.219,7.72027,7.6,MCAV
123.3024,7.71865,7.6,MCAV
123.3852,7.71812,7.6,MCAV
123.4686,7.71659,7.6,MCAV
123.552,7.71444,7.6,MCAV
123.6354,7.71433,7.6,MCAV
123.7188,7.71319,7.6,MCAV
123.8022,7.71204,7.6,MCAV
123.8856,7.71243,7.6,MCAV
123.969,7.71092,7.6,MCAV
124.0524,7.71197,7.6,MCAV
124.1352,7.71203,7.6,MCAV
